Date,Open,High,Low,Close,Volume,OpenInt
2011-01-10,43.393,43.956,43.179,43.855,124888228,0
2011-01-11,44.176,44.178,43.473,43.752,123434986,0
2011-01-12,43.98,44.109,43.795,44.108,84228710,0
2011-01-13,44.202,44.389,44.032,44.267,82692975,0
2011-01-14,44.31,44.627,44.11,44.627,85758149,0
2011-01-18,41.882,44.152,41.748,43.624,519250098,0
2011-01-19,44.641,44.644,43.14,43.394,315973540,0
2011-01-20,43.053,43.321,42.275,42.605,213000203,0
2011-01-21,42.772,42.887,41.829,41.84,210098152,0
2011-01-24,41.884,43.216,41.84,43.216,159818476,0
2011-01-25,43.055,43.728,42.845,43.722,151729717,0
2011-01-26,43.912,44.257,43.735,44.032,141187316,0
2011-01-27,44.039,44.143,43.903,43.953,79363530,0
2011-01-28,44.095,44.105,42.712,43.042,164845124,0
2011-01-31,43.019,43.544,42.811,43.455,105100636,0
2011-02-01,43.74,44.263,43.666,44.187,118639079,0
2011-02-02,44.112,44.212,43.994,44.093,72126671,0
2011-02-03,44.017,44.084,43.354,43.982,109654099,0
2011-02-04,44.003,44.398,43.991,44.373,89631241,0
2011-02-07,44.566,45.237,44.521,45.062,135033597,0
2011-02-08,45.273,45.528,45.096,45.487,105968656,0
2011-02-09,45.486,45.974,45.446,45.867,134431388,0
2011-02-10,45.822,46.103,44.566,45.402,258619915,0
2011-02-11,45.443,45.819,45.276,45.7,102387624,0
2011-02-14,45.694,46.038,45.681,45.997,86453965,0
2011-02-15,46.001,46.1,45.788,46.09,78920774,0
2011-02-16,46.193,46.729,46.167,46.502,132504931,0
2011-02-17,45.725,46.138,45.656,45.884,147628447,0
2011-02-18,45.884,46.039,44.76,44.893,226822552,0
2011-02-22,43.78,44.231,43.251,43.363,242751565,0
2011-02-23,43.367,44.136,43.363,43.877,187108091,0
2011-02-24,44.053,44.2,43.331,43.91,139227855,0
2011-02-25,44.223,44.622,44.157,44.586,105730163,0
2011-02-28,44.971,45.469,44.965,45.232,112123406,0
2011-03-01,45.497,45.553,44.525,44.734,126873419,0
2011-03-02,44.815,45.38,44.618,45.093,167793742,0
2011-03-03,45.774,46.074,45.578,46.046,139053578,0
2011-03-04,46.046,46.14,45.813,46.103,126243026,0
2011-03-07,46.307,46.315,44.99,45.509,152071247,0
2011-03-08,45.436,45.769,45.11,45.559,99239925,0
2011-03-09,45.422,45.431,44.898,45.139,126365146,0
2011-03-10,44.691,44.793,44.169,44.394,141426489,0
2011-03-11,44.185,45.118,44.184,45.078,131125594,0
2011-03-14,45.19,45.651,44.99,45.278,121587212,0
2011-03-15,43.775,44.547,43.552,44.235,200879074,0
2011-03-16,43.776,43.927,41.783,42.261,321588398,0
2011-03-17,43.148,43.492,42.346,42.854,183661658,0
2011-03-18,43.142,43.308,42.26,42.346,209933174,0
2011-03-21,43.046,43.509,42.934,43.452,115188315,0
2011-03-22,43.871,43.877,43.432,43.696,90914326,0
2011-03-23,43.445,43.567,43.023,43.436,103974616,0
2011-03-24,43.778,44.31,43.397,44.179,112801888,0
2011-03-25,44.569,45.085,44.437,45.019,125144508,0
2011-03-28,45.236,45.375,44.877,44.877,86105688,0
2011-03-29,44.503,44.945,44.319,44.945,98204189,0
2011-03-30,44.913,44.933,44.494,44.646,91654832,0
2011-03-31,44.363,44.796,44.319,44.631,76361672,0
2011-04-01,44.962,45.026,43.965,44.126,116578655,0
2011-04-04,44.126,44.13,43.333,43.695,128013527,0
2011-04-05,43.096,43.829,43.03,43.401,134597626,0
2011-04-06,43.725,44.039,43.174,43.291,112097187,0
2011-04-07,43.293,43.596,43.033,43.294,104047515,0
2011-04-08,43.538,43.559,42.765,42.908,105087992,0
2011-04-11,42.842,42.985,42.262,42.364,111197871,0
2011-04-12,42.349,42.739,42.285,42.568,118560905,0
2011-04-13,42.882,43.048,42.582,43.046,96488049,0
2011-04-14,42.855,43.03,42.523,42.57,84067872,0
2011-04-15,42.724,42.727,41.85,41.936,126431215,0
2011-04-18,41.758,42.545,41,42.498,170639622,0
2011-04-19,42.677,43.283,42.478,43.267,116689014,0
2011-04-20,44.019,44.277,43.735,43.849,188630738,0
2011-04-21,45.381,45.479,44.633,44.911,210011452,0
2011-04-25,44.887,45.302,44.861,45.208,74101997,0
2011-04-26,45.281,45.46,44.737,44.875,94120468,0
2011-04-27,45.114,45.122,44.449,44.842,99046966,0
2011-04-28,44.336,44.79,44.247,44.405,100571683,0
2011-04-29,44.44,45.327,44.394,44.84,280139206,0
2011-05-02,44.785,44.882,44.244,44.347,123151513,0
2011-05-03,44.555,44.808,44.258,44.59,87368985,0
2011-05-04,44.603,45.055,44.423,44.766,108922776,0
2011-05-05,44.609,44.943,44.317,44.405,93538461,0
2011-05-06,44.802,44.821,44.338,44.392,78084356,0
2011-05-09,44.55,44.72,44.376,44.515,57064697,0
2011-05-10,44.67,44.784,44.392,44.752,79495683,0
2011-05-11,44.713,44.821,44.21,44.466,93163889,0
2011-05-12,44.369,44.452,43.83,44.382,89190397,0
2011-05-13,44.282,44.343,43.586,43.605,90877142,0
2011-05-16,43.438,43.699,42.593,42.682,125320086,0
2011-05-17,42.516,43.048,42.354,43.048,126105977,0
2011-05-18,43.093,43.676,43.03,43.524,93163074,0
2011-05-19,43.801,43.849,43.37,43.609,72674966,0
2011-05-20,43.51,43.663,42.904,42.928,94239446,0
2011-05-23,42.266,43.027,42.186,42.824,106580666,0
2011-05-24,42.961,43.016,42.433,42.541,89743004,0
2011-05-25,42.682,43.356,42.626,43.127,81937417,0
2011-05-26,43.001,43.141,42.83,42.902,62051609,0
2011-05-27,42.875,43.238,42.813,43.21,56764443,0
2011-05-31,43.708,44.545,43.668,44.545,116196483,0
2011-06-01,44.708,45.094,44.137,44.246,154338759,0
2011-06-02,44.379,44.563,44.092,44.325,94459350,0
2011-06-03,43.947,44.223,43.797,43.982,87320278,0
2011-06-06,44.27,44.442,43.262,43.291,128587248,0
2011-06-07,43.303,43.309,42.503,42.521,147655387,0
2011-06-08,42.516,42.875,42.345,42.546,92985601,0
2011-06-09,42.68,42.73,42.356,42.452,76679412,0
2011-06-10,42.337,42.472,41.686,41.735,120988800,0
2011-06-13,41.901,42.043,41.628,41.827,91873734,0
2011-06-14,42.266,42.677,42.172,42.573,93150072,0
2011-06-15,42.182,42.298,41.605,41.843,110395909,0
2011-06-16,41.849,42.091,40.764,41.641,141495642,0
2011-06-17,42.143,42.164,40.899,41.013,171474094,0
2011-06-20,40.634,40.687,39.763,40.381,178379402,0
2011-06-21,40.536,41.721,40.366,41.658,137379006,0
2011-06-22,41.621,42.12,41.286,41.312,108730070,0
2011-06-23,40.844,42.476,40.739,42.418,155729276,0
2011-06-24,42.453,42.665,41.631,41.793,122605730,0
2011-06-27,41.956,42.758,41.908,42.521,94613258,0
2011-06-28,42.72,43.115,42.701,42.934,81863228,0
2011-06-29,43.052,43.076,42.501,42.776,98306133,0
2011-06-30,42.827,43.046,42.624,42.985,90013064,0
2011-07-01,43.021,43.989,42.798,43.96,122640579,0
2011-07-05,43.922,44.799,43.862,44.749,98925488,0
2011-07-06,44.692,45.346,44.399,45.046,123826128,0
2011-07-07,45.437,45.845,45.334,45.744,111209088,0
2011-07-08,45.273,46.103,45.102,46.064,136477568,0
2011-07-11,45.651,46.071,45.184,45.334,123360936,0
2011-07-12,45.271,45.806,44.646,45.302,125760005,0
2011-07-13,45.889,46.103,45.639,45.848,108946852,0
2011-07-14,46.218,46.308,45.634,45.815,119636953,0
2011-07-15,46.229,46.742,45.996,46.73,134729826,0
2011-07-18,46.798,47.98,46.779,47.868,159233208,0
2011-07-19,48.397,48.491,47.808,48.259,223877469,0
2011-07-20,50.72,50.747,49.433,49.548,262089246,0
2011-07-21,49.563,49.951,49.164,49.598,146676261,0
2011-07-22,49.729,50.59,49.657,50.367,143511789,0
2011-07-25,49.967,51.224,49.895,51.034,164189669,0
2011-07-26,51.224,51.803,51.182,51.659,132729065,0
2011-07-27,51.266,51.566,50.219,50.276,183392773,0
2011-07-28,50.152,50.84,49.703,50.176,165501080,0
2011-07-29,49.627,50.605,49.174,50.006,176122513,0
2011-08-01,50.968,51.161,50.249,50.808,170311809,0
2011-08-02,50.947,50.954,49.732,49.805,178043558,0
2011-08-03,50.083,50.397,48.951,50.273,204282731,0
2011-08-04,49.845,50.114,48.325,48.328,241636354,0
2011-08-05,48.651,49.111,46.432,47.846,335646044,0
2011-08-08,46.28,47.096,45.209,45.232,318020359,0
2011-08-09,46.33,47.974,45.462,47.897,301440424,0
2011-08-10,47.512,47.98,46.422,46.575,244802300,0
2011-08-11,47.452,48.081,46.706,47.855,206716645,0
2011-08-12,48.459,48.614,47.924,48.278,147400799,0
2011-08-15,48.62,49.301,48.418,49.1,128218830,0
2011-08-16,48.854,49.096,48.16,48.725,139019116,0
2011-08-17,48.967,49.241,48.407,48.719,122825663,0
2011-08-18,47.472,47.722,46.279,46.877,237102519,0
2011-08-19,46.323,46.999,45.588,45.592,216219314,0
2011-08-22,46.697,46.726,45.475,45.645,149071936,0
2011-08-23,46.141,47.849,45.718,47.844,182939544,0
2011-08-24,47.826,48.532,47.459,48.176,163242890,0
2011-08-25,46.743,48.081,46.742,47.858,242767964,0
2011-08-26,47.534,49.15,47.485,49.123,178673726,0
2011-08-29,49.709,50.135,49.687,49.939,112854433,0
2011-08-30,49.72,50.179,49.459,49.941,116360732,0
2011-08-31,50.07,50.211,48.902,49.282,145657843,0
2011-09-01,49.42,49.604,48.758,48.795,95695032,0
2011-09-02,48.017,48.407,47.617,47.901,122378780,0
2011-09-06,47.01,48.706,46.93,48.628,141829851,0
2011-09-07,49.356,49.378,48.919,49.168,97469791,0
2011-09-08,48.973,49.766,48.961,49.193,115834547,0
2011-09-09,49.191,49.433,48.025,48.341,157483238,0
2011-09-12,47.831,48.778,47.626,48.656,130245831,0
2011-09-13,48.938,49.459,48.695,49.254,122789824,0
2011-09-14,49.563,50.226,49.4,49.856,148981888,0
2011-09-15,50.145,50.413,49.931,50.322,115696168,0
2011-09-16,50.714,51.288,50.588,51.288,194047962,0
2011-09-19,50.828,52.918,50.611,52.714,229042385,0
2011-09-20,53.191,54.15,52.658,52.947,215933121,0
2011-09-21,53.75,53.988,52.762,52.779,168477126,0
2011-09-22,51.353,52.483,50.801,51.456,269774087,0
2011-09-23,51.257,52.088,51.206,51.776,152263430,0
2011-09-26,51.237,51.735,50.112,51.631,226515830,0
2011-09-27,52.373,52.409,50.974,51.129,176027843,0
2011-09-28,51.284,51.703,50.776,50.843,119722770,0
2011-09-29,51.478,51.508,49.459,50.017,181445267,0
2011-09-30,49.576,49.802,48.815,48.831,152700185,0
2011-10-03,48.709,49.004,47.789,47.973,186284083,0
2011-10-04,48.011,48.894,45.364,47.704,343735715,0
2011-10-05,47.108,48.64,46.141,48.44,219177331,0
2011-10-06,47.774,49.275,47.615,48.328,226333493,0
2011-10-07,48.121,48.375,47.189,47.356,149312946,0
2011-10-10,48.559,49.793,48.434,49.793,122947396,0
2011-10-11,50.274,51.633,50.135,51.262,168665435,0
2011-10-12,52.174,52.409,51.243,51.505,173321900,0
2011-10-13,51.87,52.304,51.591,52.304,118153365,0
2011-10-14,53.402,54.043,53.181,54.043,159450387,0
2011-10-17,53.968,54.645,53.264,53.786,190991217,0
2011-10-18,53.988,54.402,53.27,54.075,240888318,0
2011-10-19,51.411,52.302,50.943,51.05,307564028,0
2011-10-20,51.224,51.27,50.487,50.623,153130629,0
2011-10-21,51.008,51.114,50.04,50.311,172906566,0
2011-10-24,50.723,52.059,50.635,51.964,139963135,0
2011-10-25,51.873,52.065,50.889,50.939,119901221,0
2011-10-26,51.478,51.553,50.347,51.301,127051612,0
2011-10-27,52.229,52.378,51.465,51.826,137831561,0
2011-10-28,51.608,52.04,51.547,51.858,89898816,0
2011-10-31,51.494,52.418,51.359,51.838,107509269,0
2011-11-01,50.905,51.161,50.357,50.776,148177380,0
2011-11-02,51.245,51.28,50.599,50.893,91325063,0
2011-11-03,51.131,51.658,50.629,51.618,123096729,0
2011-11-04,51.528,51.663,51.116,51.256,84118437,0
2011-11-07,51.214,51.224,50.728,51.189,75203074,0
2011-11-08,51.508,52.248,51.423,52.023,111450134,0
2011-11-09,50.842,51.339,50.489,50.621,155503300,0
2011-11-10,50.856,50.869,48.939,49.334,207622351,0
2011-11-11,49.529,49.777,48.697,49.254,182195095,0
2011-11-14,49.187,49.337,48.432,48.57,120687460,0
2011-11-15,48.768,49.88,48.592,49.796,120066631,0
2011-11-16,49.873,50.092,49.217,49.274,97180914,0
2011-11-17,49.167,49.249,48.086,48.333,133785074,0
2011-11-18,48.524,48.663,48.009,48.017,103705732,0
2011-11-21,47.413,47.597,46.86,47.258,124808869,0
2011-11-22,47.547,48.398,47.503,48.217,114021111,0
2011-11-23,47.985,48.131,46.984,46.998,119387777,0
2011-11-25,47.151,47.532,46.528,46.56,71048015,0
2011-11-28,47.685,48.244,47.426,48.168,96542787,0
2011-11-29,48.101,48.515,47.409,47.794,104755245,0
2011-11-30,48.793,48.957,48.445,48.945,113089269,0
2011-12-01,48.977,49.817,48.762,49.678,106954755,0
2011-12-02,49.973,50.409,49.763,49.905,105667860,0
2011-12-05,50.39,50.763,49.994,50.328,99583616,0
2011-12-06,50.27,50.535,49.864,50.065,79031632,0
2011-12-07,49.905,50.064,49.53,49.828,84948476,0
2011-12-08,50.133,50.649,49.973,50.028,104844659,0
2011-12-09,50.291,50.463,50.077,50.407,82753983,0
2011-12-12,50.158,50.446,49.874,50.179,83412983,0
2011-12-13,50.309,50.635,49.573,49.793,94404265,0
2011-12-14,49.522,49.608,48.366,48.689,113224348,0
2011-12-15,49.09,49.143,48.447,48.53,71442867,0
2011-12-16,48.712,49.194,48.607,48.793,117455858,0
2011-12-19,48.98,49.285,48.725,48.947,65393948,0
2011-12-20,49.624,50.725,49.594,50.707,93898733,0
2011-12-21,50.778,50.88,50.202,50.767,73046809,0
2011-12-22,50.842,51.113,50.725,51.041,56284285,0
2011-12-23,51.184,51.683,51.161,51.649,75114441,0
2011-12-27,51.63,52.39,51.612,52.062,73888680,0
2011-12-28,52.108,52.282,51.397,51.566,63708896,0
2011-12-29,51.64,51.948,51.289,51.88,59990650,0
2011-12-30,51.671,52.028,51.67,51.865,50136156,0
2012-01-03,52.488,52.827,52.378,52.663,84271282,0
2012-01-04,52.516,53.105,52.414,52.946,72548556,0
2012-01-05,53.14,53.599,52.849,53.534,75572081,0
2012-01-06,53.757,54.138,53.687,54.094,88773291,0
2012-01-09,54.491,54.778,53.959,54.008,109831110,0
2012-01-10,54.541,54.553,53.978,54.2,72006166,0
2012-01-11,54.124,54.148,53.696,54.113,59991538,0
2012-01-12,54.08,54.154,53.624,53.963,59288947,0
2012-01-13,53.749,53.843,53.613,53.763,63044768,0
2012-01-17,54.323,54.551,54.163,54.386,67711941,0
2012-01-18,54.676,54.999,54.593,54.951,77112610,0
2012-01-19,55.09,55.24,54.62,54.778,72924928,0
2012-01-20,54.744,54.746,53.754,53.824,115317280,0
2012-01-23,54.122,54.868,54.083,54.734,85258042,0
2012-01-24,54.441,54.441,53.728,53.838,151563229,0
2012-01-25,58.195,58.197,56.826,57.201,267182941,0
2012-01-26,57.43,57.472,56.75,56.942,90359283,0
2012-01-27,56.889,57.435,56.831,57.28,83585001,0
2012-01-30,57.079,58.13,57.036,58.012,105670407,0
2012-01-31,58.365,58.682,58.02,58.459,109287526,0
2012-02-01,58.705,58.78,58.339,58.42,75172830,0
2012-02-02,58.383,58.548,58.139,58.283,52069108,0
2012-02-03,58.563,58.908,58.34,58.866,79960558,0
2012-02-06,58.701,59.546,58.676,59.416,69602482,0
2012-02-07,59.583,60.157,59.495,60.04,88094362,0
2012-02-08,60.252,61.058,60.15,61.045,113627149,0
2012-02-09,61.564,63.614,61.539,63.158,246303027,0
2012-02-10,62.881,63.726,62.565,63.189,175945151,0
2012-02-13,63.997,64.521,63.658,64.365,144163163,0
2012-02-14,64.608,65.257,64.289,65.242,128562424,0
2012-02-15,65.855,67.397,63.633,63.733,419648021,0
2012-02-16,62.943,64.658,62.319,64.314,263308348,0
2012-02-17,64.429,65.026,64.071,64.303,149304893,0
2012-02-21,64.935,65.932,64.559,65.932,168601389,0
2012-02-22,65.706,66.016,65.191,65.701,134675490,0
2012-02-23,65.963,66.314,65.248,66.129,158353395,0
2012-02-24,66.529,66.965,66.418,66.902,115772790,0
2012-02-27,66.733,67.682,66.113,67.331,152490708,0
2012-02-28,67.61,68.565,67.342,68.565,167187636,0
2012-02-29,69.318,70.129,68.602,69.466,265334683,0
2012-03-01,70.179,70.204,68.994,69.724,190434717,0
2012-03-02,69.723,70.024,69.477,69.818,120139889,0
2012-03-05,69.852,70.111,67.362,68.277,225402056,0
2012-03-06,67.1,68.345,66.106,67.905,225692077,0
2012-03-07,68.708,68.871,67.017,67.962,182629048,0
2012-03-08,68.507,69.536,68.145,69.408,143803822,0
2012-03-09,69.72,70.145,69.552,69.817,116715832,0
2012-03-12,70.306,70.69,70.049,70.69,113583532,0
2012-03-13,71.4,72.761,71.169,72.75,192666483,0
2012-03-14,74.022,76.162,73.687,75.502,395690066,0
2012-03-15,76.792,76.838,74.092,74.987,323412488,0
2012-03-16,74.876,75.454,74.019,74.989,230214534,0
2012-03-19,76.627,77.064,75.436,76.977,251339192,0
2012-03-20,76.765,77.721,74.532,77.601,227754910,0
2012-03-21,77.187,78.073,77.017,77.159,179612258,0
2012-03-22,76.553,77.412,76.264,76.753,174059708,0
2012-03-23,76.898,77.067,76.12,76.334,120050525,0
2012-03-26,76.81,77.753,76.23,77.731,166049661,0
2012-03-27,77.628,78.922,77.613,78.692,169120783,0
2012-03-28,79.191,79.584,78.157,79.095,182651334,0
2012-03-29,78.476,78.957,77.764,78.099,169337333,0
2012-03-30,77.961,78.189,76.574,76.779,203713476,0
2012-04-02,77.066,79.242,76.886,79.225,166688516,0
2012-04-03,80.333,80.962,79.72,80.591,232462865,0
2012-04-04,79.957,80.151,79.015,79.952,159628517,0
2012-04-05,80.292,81.275,79.832,81.099,141675996,0
2012-04-09,80.185,81.941,80.075,81.477,152048347,0
2012-04-10,81.952,82.472,80.167,80.48,247839768,0
2012-04-11,81.473,81.559,79.827,80.193,194150180,0
2012-04-12,80.038,80.85,79.463,79.753,171199452,0
2012-04-13,79.926,80.001,77.287,77.507,239666018,0
2012-04-16,78.125,78.153,74.051,74.292,292895119,0
2012-04-17,74.139,78.116,73.238,78.08,285907107,0
2012-04-18,78.593,79.432,77.183,77.905,265988323,0
2012-04-19,76.865,77.443,74.855,75.23,232616632,0
2012-04-20,75.734,76.148,73.048,73.377,287419933,0
2012-04-23,73.071,73.849,71.281,73.214,269440442,0
2012-04-24,72.051,72.7,71.074,71.75,298806670,0
2012-04-25,78.841,79.14,77.606,78.116,252408247,0
2012-04-26,78.666,78.718,77.111,77.823,149379716,0
2012-04-27,77.487,77.628,76.901,77.22,113431674,0
2012-04-30,76.555,76.633,74.662,74.783,141045190,0
2012-05-01,74.904,76.422,74.434,74.55,170331260,0
2012-05-02,74.306,75.225,74.13,75.042,119895853,0
2012-05-03,75.622,75.736,74.314,74.508,111532735,0
2012-05-04,73.901,74.065,72.376,72.385,148216462,0
2012-05-07,71.907,73.349,71.873,72.931,129219230,0
2012-05-08,72.942,73.189,71.553,72.761,139977993,0
2012-05-09,72.187,73.504,71.824,72.89,134016919,0
2012-05-10,73.582,73.749,72.796,73.06,95030992,0
2012-05-11,72.355,73.567,72.273,72.572,111140951,0
2012-05-14,72.045,72.677,71.407,71.486,99661109,0
2012-05-15,71.901,72.126,70.658,70.84,132751937,0
2012-05-16,70.952,71.316,69.288,69.932,157929227,0
2012-05-17,69.835,70.114,67.888,67.888,171977014,0
2012-05-18,68.381,69.591,66.871,67.922,204140944,0
2012-05-21,68.449,71.911,68.391,71.88,178418391,0
2012-05-22,72.939,73.492,70.764,71.326,193655248,0
2012-05-23,71.396,73.353,70.846,73.066,163963929,0
2012-05-24,73.748,73.828,71.873,72.393,119668412,0
2012-05-25,72.305,72.464,71.519,72.009,91485862,0
2012-05-29,73.11,73.507,72.392,73.286,106056526,0
2012-05-30,72.892,74.275,72.554,74.17,147575076,0
2012-05-31,74.371,74.468,73.183,73.985,137139854,0
2012-06-01,72.887,73.334,71.782,71.844,145222442,0
2012-06-04,71.907,72.677,70.24,72.264,155252189,0
2012-06-05,71.879,72.543,71.499,72.08,108188875,0
2012-06-06,72.71,73.488,72.418,73.183,102652353,0
2012-06-07,73.929,73.933,73.058,73.217,105884325,0
2012-06-08,73.203,74.351,72.866,74.317,96831448,0
2012-06-11,75.263,75.365,73.074,73.145,164804407,0
2012-06-12,73.567,73.842,72.571,73.784,121431894,0
2012-06-13,73.574,74.083,73.044,73.272,81907980,0
2012-06-14,73.155,73.445,72.644,73.193,96403492,0
2012-06-15,73.123,73.586,72.939,73.523,93389881,0
2012-06-18,73.117,75.284,73.042,75.015,122695162,0
2012-06-19,74.712,75.555,74.672,75.226,100721665,0
2012-06-20,75.326,75.461,74.378,75.011,100128718,0
2012-06-21,74.973,75.328,73.948,73.979,91018536,0
2012-06-22,74.153,74.556,73.689,74.546,79368233,0
2012-06-25,73.93,74.25,73.042,73.093,79747477,0
2012-06-26,73.168,73.57,72.654,73.255,77136810,0
2012-06-27,73.636,73.858,73.24,73.571,56600431,0
2012-06-28,73.21,73.507,72.433,72.871,78906736,0
2012-06-29,74.019,74.785,73.539,74.785,117433735,0
2012-07-02,74.883,76.002,74.737,75.88,111514548,0
2012-07-03,76.182,76.837,76.071,76.762,67409572,0
2012-07-05,76.909,78.674,76.793,78.109,135015162,0
2012-07-06,77.747,77.918,77.038,77.591,116839858,0
2012-07-09,77.516,78.616,77.362,78.615,105738948,0
2012-07-10,79.136,79.382,77.517,77.887,142529946,0
2012-07-11,77.62,77.818,76.481,77.404,130794921,0
2012-07-12,76.868,77.281,75.901,76.697,119281197,0
2012-07-13,77.214,77.759,76.837,77.474,86874978,0
2012-07-16,77.493,78.323,77.481,77.722,84028911,0
2012-07-17,78.22,78.31,77.24,77.728,81901129,0
2012-07-18,77.681,77.905,77.293,77.637,70373779,0
2012-07-19,78.281,78.802,77.606,78.673,121700750,0
2012-07-20,78.507,78.688,77.312,77.389,110788366,0
2012-07-23,76.12,77.594,75.262,77.329,135964917,0
2012-07-24,77.783,78.076,76.646,76.955,156714649,0
2012-07-25,73.567,74.378,72.996,73.633,244598938,0
2012-07-26,74.244,74.327,73.041,73.62,113411792,0
2012-07-27,73.637,75.022,73.202,74.938,112654849,0
2012-07-30,75.677,76.765,75.277,76.201,105688963,0
2012-07-31,77.252,78.333,77.183,78.217,128854850,0
2012-08-01,78.876,78.937,77.219,77.709,107181633,0
2012-08-02,77.198,78.207,76.869,77.833,92638591,0
2012-08-03,78.583,79.139,78.317,78.848,96106259,0
2012-08-06,79.052,80.022,78.79,79.726,84263406,0
2012-08-07,79.753,80.038,79.145,79.515,81000819,0
2012-08-08,79.318,79.895,79.029,79.381,68092939,0
2012-08-09,79.463,79.962,79.456,79.832,61563343,0
2012-08-10,79.574,79.966,79.573,79.959,54142786,0
2012-08-13,80.177,81.026,80.159,81.026,77330902,0
2012-08-14,81.266,82.136,81.052,81.243,94400781,0
2012-08-15,81.193,81.539,80.736,81.132,71471229,0
2012-08-16,81.182,81.896,81.088,81.841,70708281,0
2012-08-17,82.313,83.363,82.157,83.353,122891350,0
2012-08-20,83.596,85.547,83.585,85.547,170259907,0
2012-08-21,86.276,86.796,83.639,84.377,225254471,0
2012-08-22,84.165,86.041,83.353,86.025,156877150,0
2012-08-23,85.668,86.155,85.032,85.222,116606271,0
2012-08-24,84.822,86.103,84.312,85.297,120072048,0
2012-08-27,87.452,87.57,86.626,86.903,118473315,0
2012-08-28,86.81,86.954,86.256,86.785,74150624,0
2012-08-29,86.847,87.157,86.503,86.616,56244743,0
2012-08-30,86.253,86.368,85.25,85.38,83999199,0
2012-08-31,85.816,85.99,84.53,85.559,93912572,0
2012-09-04,85.624,86.831,85.463,86.809,102073975,0
2012-09-05,86.889,86.985,86.119,86.2,93331425,0
2012-09-06,86.577,87.234,86.273,86.974,108639222,0
2012-09-07,87.204,87.775,86.915,87.512,91480196,0
2012-09-10,87.513,87.88,85.153,85.237,135388853,0
2012-09-11,85.541,86.181,84.433,84.962,139860956,0
2012-09-12,85.765,86.155,84.37,86.142,197668083,0
2012-09-13,87.12,88.163,86.781,87.841,166050817,0
2012-09-14,88.738,89.64,88.471,88.907,166659568,0
2012-09-17,89.944,90,89.335,89.997,110528823,0
2012-09-18,90.012,90.327,89.568,90.275,103615560,0
2012-09-19,90.063,90.541,89.973,90.297,90703419,0
2012-09-20,89.921,90.036,89.207,89.86,93373157,0
2012-09-21,90.336,90.68,89.945,90.04,158597399,0
2012-09-24,88.338,89.402,87.843,88.846,177515299,0
2012-09-25,88.518,89.101,86.555,86.626,143990474,0
2012-09-26,86.007,86.515,85.036,85.551,160104730,0
2012-09-27,85.436,87.735,84.929,87.626,164862285,0
2012-09-28,87.294,87.599,85.753,85.797,148520167,0
2012-10-01,86.318,87.037,84.433,84.807,150857426,0
2012-10-02,85.117,85.7,83.68,85.05,174320895,0
2012-10-03,85.51,86.41,85.223,86.356,117741381,0
2012-10-04,86.33,86.716,85.596,85.759,102893871,0
2012-10-05,85.554,85.655,83.763,83.931,164861476,0
2012-10-08,83.197,83.285,81.811,82.077,177093384,0
2012-10-09,82.139,82.373,80.196,81.776,232772786,0
2012-10-10,82.28,82.951,81.925,82.429,141614440,0
2012-10-11,83.144,83.238,80.782,80.782,151561751,0
2012-10-12,80.969,81.718,80.421,80.99,127697746,0
2012-10-15,81.328,81.684,80.234,81.638,120015938,0
2012-10-16,81.717,83.635,81.154,83.571,152612285,0
2012-10-17,83.452,83.957,82.828,82.903,108046799,0
2012-10-18,82.258,82.578,81.026,81.366,132300097,0
2012-10-19,81.161,81.254,78.404,78.434,206563056,0
2012-10-22,78.765,81.718,78.551,81.544,151713892,0
2012-10-23,81.154,81.527,78.673,78.885,196244630,0
2012-10-24,79.925,80.582,78.536,79.33,154980421,0
2012-10-25,79.737,79.997,77.88,78.393,181812810,0
2012-10-26,78.379,78.967,76.008,77.681,282744263,0
2012-10-31,76.509,77.418,75.585,76.565,141622825,0
2012-11-01,76.938,77.552,76.417,76.722,100370713,0
2012-11-02,76.639,76.774,73.92,74.185,166440141,0
2012-11-05,75.047,75.595,74.286,75.191,146954789,0
2012-11-06,75.91,75.976,74.607,74.962,104065398,0
2012-11-07,74.139,74.231,71.803,72.094,219105455,0
2012-11-08,72.433,72.639,69.158,69.477,291720281,0
2012-11-09,69.823,71.689,68.955,70.678,257020990,0
2012-11-12,71.597,71.639,69.594,70.135,142539425,0
2012-11-13,69.629,71.123,69.298,70.143,147344021,0
2012-11-14,70.478,70.731,69.275,69.365,131818638,0
2012-11-15,69.448,69.701,67.523,67.91,218229394,0
2012-11-16,67.856,68.478,65.34,68.177,350204372,0
2012-11-19,69.859,73.32,69.752,73.09,227389256,0
2012-11-20,73.892,73.896,71.65,72.47,177617260,0
2012-11-21,72.901,73.302,71.911,72.569,103124238,0
2012-11-23,73.279,73.901,72.69,73.837,75416902,0
2012-11-26,74.406,76.227,74.123,76.166,174030221,0
2012-11-27,76.169,76.28,74.949,75.553,147326954,0
2012-11-28,74.582,75.684,73.936,75.314,143999894,0
2012-11-29,76.256,76.776,75.615,76.145,142187251,0
2012-11-30,75.741,76.021,75.28,75.619,108075345,0
2012-12-03,76.699,76.821,75.645,75.734,100626197,0
2012-12-04,75.165,75.17,73.919,74.401,154110067,0
2012-12-05,73.503,73.547,69.611,69.613,288540981,0
2012-12-06,68.338,71.486,67.006,70.703,325279989,0
2012-12-07,71.498,71.73,68.478,68.895,217634858,0
